1 1
4 2
1 1
2 2
0 1
1 1
1 1
4 3
3 4
11 11
1 1
1 1
0 1
2 3
0 1
1 1
2 2
1 1
5 5
8 8
1 1
8 6
1 1
3 3
2 3
1 1
4 4
1 1
1 3
0 1
0 1
1 1
5 5
0 1
0 1
1 1
2 3
34 36
1 1
0 1
2 2
3 2
9 11
1 1
16 12
4 5
2 2
1 1
32 25
1 1
10 11
1 1
1 1
2 1
15 16
2 2
2 2
1 1
2 1
2 2
6 1
44 26
10 10
2 1
2 2
38 37
1 1
1 1
1 1
1 1
1 1
1 1
2 1
4 4
2 2
1 1
2 2
1 1
2 2
5 5
22 23
2 2
1 1
0 1
1 1
1 1
1 1
0 1
0 1
0 1
0 1
1 2
3 3
3 3
22 21
1 1
8 5
0 1
1 1
1 1
1 1
1 1
1 1
49 48
4 3
1 1
1 1
50 38
1 1
1 1
1 1
1 1
5 4
11 12
1 1
1 1
3 1
69 61
108 96
1 2
4 3
1 1
89 46
7 7
9 11
14 13
5 5
0 1
1 1
4 4
39 36
0 1
1 2
2 2
2 2
1 1
1 1
6 8
133 129
2 3
1 1
11 13
19 19
2 1
2 2
0 1
1 1
32 81
5 5
1 1
8 4
1 1
2 2
15 15
1 1
1 1
0 1
0 1
1 1
22 21
18 21
1 2
21 16
23 17
0 2
1 1
1 1
6 7
3 4
12 13
5 3
3 2
3 4
1 1
1 1
0 1
1 1
1 1
4 10
1 1
1 1
1 1
27 27
0 1
5 3
2 2
28 6
27 6
25 6
29 6
28 6
28 6
28 5
28 6
28 5
29 5
3 1
3 3
4 3
2 1
6 5
5 4
2 2
7 7
42 36
1 1
2 4
1 1
3 3
10 7
0 1
5 11
0 1
6 5
2 2
19 21
2 2
1 2
0 1
1 1
1 1
3 2
2 2
8 2
105 99
2 1
7 6
3 2
1 1
1 1
2 1
0 1
1 1
3 5
1 1
51 52
2 2
3 3
7 7
3 3
5 5
4 4
1 1
2 1
20 19
5 4
5 6
3 2
1 1
15 16
2 2
1 1
4 3
4 4
1 1
0 1
2 2
2 2
2 2
7 8
2 2
1 2
1 1
1 1
2 4
1 1
0 1
1 1
0 5
1 1
2 2
1 1
5 5
0 1
0 1
65 55
3 3
26 29
1 1
1 1
1 1
3 3
1 1
8 7
2 1
0 1
1 1
10 10
1 1
24 24
4 5
0 1
1 1
104 128
6 4
3 3
1 1
1 1
5 7
2 2
36 32
28 26
1 1
0 1
1 1
0 1
9 9
1 1
1 1
1 1
1 1
2 1
74 71
2 2
4 1
28 10
1 1
3 3
8 9
3 3
3 2
2 2
10 8
1 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
4 5
0 1
1 1
0 1
2 2
6 6
0 2
1 1
2 2
5 4
0 1
27 26
1 1
1 1
0 1
10 9
10 9
10 10
1 1
1 1
1 1
7 11
1 1
4 6
5 4
1 2
0 2
1 1
2 3
1 2
0 1
1 1
2 2
2 2
2 2
6 5
2 3
2 2
15 16
3 3
1 1
3 3
3 4
1 1
8 8
0 1
1 1
1 1
2 1
1 1
2 2
4 4
1 1
190 115
1 1
1 1
1 1
3 3
0 1
4 4
2 2
12 15
4 5
1 1
1 1
2 1
1 1
4 4
4 4
1 2
3 6
0 1
32 31
1 1
1 1
6 7
8 9
1 1
2 3
1 1
2 2
1 1
0 1
2 2
2 2
2 2
1 1
1 1
2 2
2 2
1 1
3 3
0 1
2 2
2 3
1 1
3 2
1 1
1 1
0 1
1 2
0 1
2 1
1 2
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
3 1
6 2
1 1
2 2
6 5
1 1
1 2
0 1
1 1
0 1
12 18
2 2
1 1
4 2
0 2
0 1
9 12
2 1
3 3
1 1
2 2
2 2
1 1
0 1
1 1
1 1
4 3
3 3
1 1
0 1
2 2
1 1
0 1
0 2
0 4
0 9
1 1
1 1
1 1
2 2
1 1
1 1
1 1
5 4
18 16
3 3
2 1
1 1
9 7
22 21
29 7
0 1
1 1
8 9
1 1
3 5
7 6
2 2
1 1
3 2
0 1
0 1
7 9
1 0
1 2
2 2
1 3
7 6
12 14
2 2
0 2
2 2
5 4
1 1
0 1
1 1
1 1
56 41
2 2
1 1
0 1
1 1
2 2
1 1
0 2
3 3
1 1
1 1
2 2
1 1
0 2
4 2
4 4
0 1
1 1
2 2
1 1
24 14
4 1
1 1
1 1
7 5
1 1
1 1
1 0
8 4
0 3
1 1
2 1
0 12
0 1
6 6
0 1
1 1
5 6
2 3
2 2
1 1
1 1
3 5
264 222
6 8
1 1
1 2
1 1
1 4
3 3
12 13
1 1
1 1
2 2
1 1
2 2
6 4
17 7
34 20
5 5
1 1
202 203
13 13
4 4
0 7
1 2
3 4
1 1
0 1
20 20
1 1
3 3
1 1
17 20
0 1
0 1
0 1
1 1
3 3
4 3
4 4
2 2
2 2
0 6
9 6
1 1
5 5
1 1
1 1
9 10
2 2
17 17
2 2
13 11
1 1
1 1
0 1
0 1
1 1
13 10
2 2
1 1
1 1
1 12
9 11
3 3
1 1
1 1
1 1
1 1
1 1
1 1
1 1
3 3
3 3
24 19
9 8
1 1
5 7
3 2
2 2
1 1
4 5
0 3
11 12
4 4
2 2
4 5
3 2
3 3
4 11
3 3
1 1
5 6
21 19
17 19
7 9
0 1
5 5
0 4
0 2
172 158
1 1
1 1
1 1
8 7
2 2
7 5
0 1
1 1
3 2
4 4
24 9
4 3
1 1
35 29
2 3
1 1
1 1
1 1
0 1
0 1
0 1
4 2
1 1
1 1
1 1
28 26
38 31
3 3
1 2
1 1
1 1
32 31
1 1
1 1
6 6
0 1
8 1
19 0
0 2
1 1
3 3
1 1
3 6
11 10
1 1
11 12
3 3
6 6
6 5
1 1
1 1
1 1
1 1
1 1
1 1
1 1
2 1
0 1
3 3
4 14
0 2
0 1
9 9
4 3
1 2
0 3
17 16
11 10
1 2
0 2
42 42
3 3
25 24
1 1
1 1
1 1
1 1
0 1
7 13
0 1
1 1
1 1
4 4
1 1
1 1
1 1
10 11
5 5
12 13
0 2
0 2
3 3
52 17
1 1
1 1
2 2
6 5
1 1
1 2
2 2
5 4
1 3
2 2
1 2
1 1
3 3
8 6
0 2
2 2
1 1
0 2
3 3
7 8
44 42
1 0
0 1
2 2
8 8
2 2
3 2
1 1
3 2
3 4
4 3
2 3
2 2
12 12
2 3
6 5
1 1
4 4
11 12
1 1
8 8
1 1
2 6
1 1
0 1
5 5
2 3
1 1
1 1
1 1
2 1
0 1
2 4
45 51
26 27
3 3
1 1
1 1
2 3
3 2
1 0
0 1
3 3
1 1
1 1
13 13
3 3
4 6
1 1
10 8
1 1
2 1
2 2
1 1
3 3
3 2
5 8
4 4
1 2
20 18
0 1
0 1
0 3
0 1
0 1
0 1
0 1
0 1
0 1
0 3
0 1
0 1
0 2
4 5
1 2
1 1
2 2
8 8
4 3
2 2
1 1
1 1
2 2
6 6
1 1
7 7
11 10
1 1
0 3
4 4
1 1
1 1
3 3
1 1
0 1
39 38
1 2
1 2
1 1
0 4
2 2
0 3
0 2
1 1
40 9
0 1
26 24
1 1
1 1
3 3
49 47
0 1
6 11
1 1
4 4
2 7
8 2
0 1
2 2
2 2
9 9
5 5
22 25
64 33
1 1
13 10
1 3
1 3
2 2
2 3
0 3
0 4
0 2
0 1
8 8
0 2
0 2
7 8
1 1
2 1
2 2
0 1
5 4
1 1
27 26
1 2
0 4
2 2
0 1
2 4
1 1
107 82
5 4
3 3
0 1
3 1
14 13
5 7
18 15
4 4
1 1
37 33
2 2
1 1
1 1
3 3
5 4
0 1
1 1
2 1
3 2
2 2
10 7
1 1
1 1
3 2
1 1
7 0
2 1
18 18
4 3
1 3
7 7
5 4
3 3
3 3
2 3
8 8
2 1
5 5
1 1
2 4
2 3
3 3
1 1
10 7
4 4
11 12
10 10
1 1
1 2
3 4
5 4
1 1
2 2
1 1
1 1
1 2
5 6
5 6
1 1
70 72
2 2
4 6
1 1
1 1
1 1
1 1
3 3
1 1
5 5
0 1
0 1
63 83
0 2
3 4
12 13
1 1
1 1
3 3
5 4
2 2
3 4
2 1
12 13
6 6
1 2
4 6
67 69
7 5
2 1
1 1
0 1
21 25
1 2
1 3
1 1
1 1
9 7
1 1
17 21
3 4
3 4
3 4
2 2
14 21
14 18
17 16
1 1
5 16
0 1
12 18
8 24
3 3
9 22
13 19
0 17
14 20
16 21
16 21
17 22
17 20
11 33
3 20
1 1
13 25
2 6
11 23
1 1
1 1
1 1
8 8
75 80
1 1
1 1
3 3
8 10
3 3
1 1
4 17
0 2
2 2
0 1
0 1
0 2
3 33
1 2
8 8
12 12
2 1
8 7
1 1
3 4
8 10
3 3
1 1
3 3
4 29
1 1
3 5
1 2
0 1
0 1
0 6
1 3
1 3
3 16
2 19
5 4
6 11
3 3
5 4
0 14
1 7
1 1
1 1
4 4
1 1
6 10
1 1
2 2
4 5
1 1
3 1
3 2
2 1
3 3
6 7
0 1
4 1
1 1
0 1
2 5
1 1
0 1
8 9
1 1
2 2
4 6
1 1
1 2
3 3
4 3
1 2
2 2
6 6
2 2
43 9
0 1
0 1
0 1
0 1
6 4
0 1
0 1
0 1
0 1
0 2
0 1
0 1
0 1
0 1
0 1
1 2
0 1
1 2
0 1
0 1
0 2
0 1
0 1
0 1
1 2
0 1
0 1
0 3
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
2 3
0 1
0 1
0 1
0 1
1 2
0 1
0 1
0 1
0 1
0 1
0 1
21 19
13 11
1 2
1 2
8 7
0 2
1 1
1 2
1 1
8 8
1 2
1 1
0 1
1 1
5 3
0 1
1 1
1 2
1 1
1 1
1 1
0 1
0 2
1 3
9 4
1 1
3 5
2 3
1 2
1 0
1 1
0 1
0 2
3 1
2 2
1 1
8 7
2 2
5 4
0 1
3 2
58 54
1 1
1 3
0 1
2 2
8 7
3 3
14 16
1 1
0 1
7 8
1 1
2 1
2 2
1 1
0 1
6 6
6 10
0 2
1 1
0 3
4 4
0 1
6 7
12 6
2 2
3 2
5 4
6 5
0 1
3 2
1 1
0 1
1 2
0 1
2 2
5 7
1 2
1 1
1 1
28 29
27 27
0 1
0 1
1 1
0 1
1 1
3 3
1 2
2 2
3 3
6 8
18 17
1 0
0 1
4 4
3 2
17 21
0 1
2 2
16 15
1 1
1 1
1 1
1 7
9 10
13 13
1 1
1 1
0 1
1 1
1 1
0 1
0 2
2 1
1 1
6 6
1 1
0 1
0 1
0 1
0 1
0 1
0 1
2 2
5 3
1 1
3 3
3 3
1 2
21 29
5 5
1 1
2 2
31 26
1 2
4 1
2 1
0 1
0 2
0 2
0 4
0 2
0 3
0 2
0 1
11 11
1 5
0 1
2 2
0 1
2 2
1 1
5 4
1 1
0 1
0 1
0 2
0 1
0 1
0 2
0 1
0 1
0 1
0 2
6 1
0 2
0 1
1 2
0 1
1 1
1 1
2 2
1 1
7 8
1 2
2 3
1 1
4 3
4 4
0 1
0 1
1 1
1 1
0 1
0 1
1 1
1 1
1 1
3 4
1 1
3 2
2 2
10 9
1 1
1 1
4 7
4 4
3 6
1 1
2 2
7 4
3 6
1 1
13 3
1 1
5 2
3 5
3 2
0 1
2 1
0 1
1 1
0 1
2 2
0 1
0 4
0 1
3 3
1 1
3 3
0 1
0 1
2 1
3 3
25 24
1 2
1 2
1 1
0 1
0 1
4 5
0 1
5 1
1 1
22 19
5 5
0 1
6 8
17 16
5 5
3 3
1 1
1 1
2 2
3 1
1 1
2 4
3 2
0 1
2 3
5 5
1 1
1 1
1 1
2 3
3 3
4 4
1 1
1 1
1 1
1 1
3 2
0 1
2 2
1 1
4 4
0 1
1 1
0 1
2 5
1 1
1 1
0 1
0 2
7 7
8 4
5 8
5 8
5 8
5 8
4 8
5 7
3 3
1 2
6 2
1 3
0 1
1 1
4 4
2 4
0 2
0 1
0 1
1 1
1 5
1 1
1 1
1 2
1 1
0 1
1 1
1 1
2 2
1 2
1 1
2 2
0 2
2 1
0 1
24 20
0 2
4 4
1 1
1 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
4 6
0 1
1 1
2 2
2 2
2 2
1 1
1 2
1 1
5 3
0 1
0 1
1 1
1 1
1 1
4 6
2 2
1 1
1 3
1 1
0 1
0 1
0 1
3 3
6 6
0 1
1 3
2 3
2 2
2 2
1 1
7 7
0 2
0 1
0 3
0 2
0 1
0 2
0 1
4 3
2 2
7 13
0 1
0 3
0 2
0 2
0 1
1 1
0 2
1 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
7 7
0 1
0 1
1 1
0 1
4 2
0 1
0 1
0 1
1 1
0 2
5 6
1 1
1 1
0 4
0 1
0 1
1 4
1 1
3 6
0 1
11 9
9 8
8 7
3 3
7 6
6 5
6 5
5 5
0 4
0 3
0 3
0 2
1 1
0 1
0 1
1 1
2 7
3 4
0 1
1 4
1 3
2 8
1 2
2 1
0 1
0 1
0 1
4 5
0 1
1 2
16 14
0 1
5 9
0 1
0 1
3 1
3 2
1 2
1 5
3 1
2 4
0 3
65 63
1 1
4 4
0 2
1 1
2 3
0 1
0 1
1 1
1 1
5 5
2 2
17 16
0 1
0 1
13 14
0 1
2 1
2 2
1 1
1 2
1 1
0 1
1 1
0 1
1 1
1 1
3 3
0 1
6 5
0 2
1 1
0 1
0 1
0 1
2 3
0 1
0 1
1 1
1 1
8 7
0 1
1 1
2 1
1 1
0 2
7 6
0 2
0 1
1 1
0 1
3 3
1 1
1 1
6 6
0 1
7 7
1 3
4 5
0 4
0 1
0 1
1 1
0 1
0 1
0 3
7 8
1 1
1 1
1 1
3 3
7 7
0 1
0 1
2 2
2 7
1 4
0 1
0 1
1 1
1 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 2
2 2
0 1
0 1
0 1
0 1
0 2
2 3
3 3
0 3
1 1
0 1
0 1
0 1
2 3
11 9
0 1
1 1
25 16
1 1
0 1
23 31
2 2
2 2
1 3
0 1
45 15
0 1
1 1
3 3
2 5
1 3
0 1
1 1
0 1
0 2
0 2
0 2
0 2
0 2
0 2
0 2
0 2
0 2
0 2
0 1
3 3
5 8
0 1
0 1
0 1
0 1
0 1
1 2
0 1
0 1
1 1
0 2
0 2
1 1
5 4
4 4
0 4
1 0
1 1
0 1
0 1
0 1
2 2
0 1
0 1
0 1
25 24
11 10
0 1
0 1
7 6
0 1
2 2
3 3
1 1
1 1
1 1
2 2
1 2
1 2
1 1
0 1
1 1
2 2
3 3
2 2
0 1
0 1
5 4
1 1
2 2
2 2
1 1
0 1
1 1
1 1
1 1
3 4
10 9
4 4
2 3
5 7
1 1
1 1
1 1
1 2
0 1
1 2
21 20
1 1
0 1
0 1
0 1
0 1
0 1
13 11
5 7
0 1
4 4
0 1
0 1
0 1
19 18
0 1
3 3
5 5
0 1
0 1
2 1
1 1
1 6
31 35
1 1
4 6
0 1
6 1
11 11
0 2
3 4
4 7
4 7
5 5
10 8
23 17
2 3
2 4
0 3
0 1
0 1
0 2
4 3
0 2
1 1
3 3
1 1
0 1
1 1
0 1
1 1
0 1
1 1
0 1
5 6
0 1
0 1
2 2
1 3
30 14
29 22
6 7
1 1
1 3
0 2
9 2
0 3
0 1
1 1
0 1
3 2
2 4
6 7
23 19
3 2
2 3
9 5
0 2
0 1
1 3
0 2
0 3
1 2
3 2
0 1
0 1
5 3
5 2
11 9
0 1
1 4
4 3
0 1
28 27
0 1
0 1
1 1
3 3
1 5
0 2
4 7
2 4
2 2
3 3
0 1
1 1
10 1
1 1
0 1
1 1
1 1
1 1
0 1
1 1
9 7
5 9
1 4
1 1
2 3
0 1
0 6
1 5
1 1
1 1
1 2
2 2
2 2
0 1
0 1
0 1
0 1
0 1
5 5
15 16
0 1
1 1
1 4
10 12
1 1
2 2
0 1
2 3
0 1
0 1
0 1
0 1
3 1
1 1
5 7
4 4
0 3
4 6
4 7
50 50
6 5
1 1
0 2
0 1
2 3
5 4
1 2
12 9
8 2
2 4
1 1
1 1
11 12
9 10
6 5
3 1
0 2
1 3
17 21
3 3
7 3
1 7
0 2
0 1
1 2
0 1
1 3
0 1
0 1
0 1
4 1
9 7
1 3
2 4
0 1
0 1
8 9
13 6
1 1
1 1
2 2
0 1
0 1
8 5
0 1
1 1
1 1
2 2
1 1
9 4
1 1
1 1
1 1
1 1
1 1
2 2
0 1
1 2
6 6
1 1
0 1
2 2
1 1
0 1
1 1
0 2
2 1
1 1
3 2
4 5
6 10
1 1
1 1
1 1
2 2
7 9
0 1
3 1
0 1
2 3
1 1
0 1
0 1
0 1
0 1
4 4
1 1
0 2
1 1
0 2
4 25
0 1
1 1
3 3
1 1
1 0
0 2
3 4
0 1
0 1
1 1
1 1
1 1
1 1
1 2
4 6
1 4
1 4
1 4
3 3
1 1
1 2
0 1
2 1
1 0
1 1
0 1
0 1
1 1
1 2
1 1
0 1
0 2
0 1
0 1
0 2
0 2
0 1
2 2
0 1
0 1
0 3
0 1
5 5
5 3
1 1
6 4
5 3
0 3
6 2
1 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 2
4 4
0 1
1 1
0 1
0 1
2 2
0 1
3 2
4 3
0 1
0 1
1 2
0 1
0 1
1 2
0 1
1 1
1 1
0 1
1 1
0 4
2 2
7 8
1 1
1 1
1 2
0 1
1 1
4 7
0 2
0 1
0 1
0 1
0 1
1 1
0 1
0 1
1 1
1 1
0 1
4 3
1 1
7 4
5 3
0 1
0 1
0 1
7 8
0 1
11 10
2 2
2 1
5 3
0 1
2 1
1 1
0 1
1 2
1 1
1 1
2 2
3 3
0 1
1 1
0 7
1 2
1 2
1 1
1 1
3 3
1 1
3 2
11 4
1 1
2 2
0 1
0 1
1 1
1 1
1 1
3 3
0 1
1 1
1 1
0 1
1 1
1 1
0 1
0 1
1 2
1 1
0 2
0 2
0 2
0 2
0 2
0 2
0 1
0 1
0 1
1 1
4 3
2 2
3 1
0 3
0 1
2 2
0 1
1 1
1 1
1 1
0 1
0 1
1 1
1 1
3 2
0 1
0 1
2 3
1 1
0 1
1 1
2 2
1 2
1 1
0 1
0 1
0 1
0 1
0 1
1 1
0 1
1 1
0 2
0 1
0 1
7 5
0 1
0 1
2 2
0 1
13 13
1 1
0 1
2 2
0 1
0 1
6 4
1 1
0 1
1 1
0 1
0 1
0 1
0 1
1 2
1 1
1 1
2 2
1 1
1 1
6 3
6 6
0 1
2 2
0 1
3 3
2 2
3 3
3 3
5 5
1 1
8 3
1 1
0 1
3 3
1 1
1 1
1 1
1 1
0 1
0 1
1 1
1 1
1 1
1 1
2 3
6 5
3 6
1 1
3 2
0 1
1 1
0 1
1 1
0 1
0 1
0 1
0 2
0 1
0 1
0 1
4 4
10 10
1 1
2 1
0 1
0 1
1 1
1 1
3 3
0 1
1 1
1 1
2 1
1 1
1 1
0 1
0 1
0 1
1 1
1 0
0 1
0 1
0 1
0 1
